txn_id,label,fraud_type,labelled_by,labelled_at_ict,confidence
TXN-2024233,legit,,analyst_A,2025-11-18 09:26:49,high
TXN-2000734,legit,,analyst_B,2025-11-18 09:56:19,high
TXN-2012813,legit,,analyst_A,2025-11-18 10:39:26,medium
TXN-2001325,legit,,analyst_B,2025-11-18 11:25:55,high
TXN-2020402,legit,,analyst_A,2025-11-18 12:14:02,low
TXN-2009903,legit,,analyst_A,2025-11-18 12:16:15,high
TXN-2021685,legit,,analyst_A,2025-11-18 12:31:20,high
TXN-2005463,legit,,analyst_A,2025-11-18 13:04:38,medium
TXN-2024747,legit,,analyst_A,2025-11-18 13:41:41,low
TXN-2017739,legit,,analyst_A,2025-11-18 16:17:14,high
TXN-2015067,legit,,analyst_B,2025-11-18 18:02:27,low
TXN-2016737,legit,,analyst_A,2025-11-18 20:52:06,medium
TXN-2009802,legit,,analyst_A,2025-11-18 21:06:14,medium
TXN-2004670,legit,,analyst_A,2025-11-18 21:11:17,medium
TXN-2004049,legit,,analyst_A,2025-11-18 21:20:52,high
TXN-2024902,legit,,analyst_B,2025-11-18 21:50:07,low
TXN-2019265,legit,,analyst_A,2025-11-19 01:28:04,high
TXN-2024553,legit,,analyst_B,2025-11-19 04:09:52,high
TXN-2024784,legit,,analyst_A,2025-11-19 05:07:07,high
TXN-2002263,legit,,analyst_A,2025-11-19 05:12:47,high
TXN-2007798,legit,,analyst_A,2025-11-19 05:19:03,high
TXN-2002622,legit,,analyst_B,2025-11-19 05:35:49,high
TXN-2015608,legit,,analyst_A,2025-11-19 06:14:13,high
TXN-2016812,legit,,analyst_A,2025-11-19 07:43:18,medium
TXN-2002504,legit,,analyst_A,2025-11-19 08:03:12,medium
TXN-2006292,legit,,analyst_B,2025-11-19 08:12:21,high
TXN-2019940,legit,,analyst_B,2025-11-19 08:19:47,high
TXN-2011850,legit,,analyst_A,2025-11-19 10:31:38,medium
TXN-2008742,legit,,analyst_B,2025-11-19 10:33:55,high
TXN-2010584,legit,,analyst_A,2025-11-19 10:55:36,high
TXN-2012614,legit,,analyst_A,2025-11-19 11:30:44,low
TXN-2009514,legit,,analyst_A,2025-11-19 11:50:37,low
TXN-2010550,legit,,analyst_A,2025-11-19 13:30:37,high
TXN-2001933,legit,,analyst_B,2025-11-19 13:58:24,medium
TXN-2008786,legit,,analyst_B,2025-11-19 14:32:03,low
TXN-2006394,legit,,analyst_B,2025-11-19 17:13:38,low
TXN-2012148,legit,,analyst_B,2025-11-19 17:30:41,low
TXN-2015773,legit,,analyst_A,2025-11-19 18:07:33,high
TXN-2024015,legit,,analyst_B,2025-11-19 18:36:48,medium
TXN-2000291,legit,,analyst_B,2025-11-19 18:39:34,low
TXN-2024899,legit,,analyst_A,2025-11-19 19:37:32,high
TXN-2014180,legit,,analyst_A,2025-11-19 19:42:17,high
TXN-2013335,legit,,analyst_B,2025-11-19 19:58:47,medium
TXN-2015121,legit,,analyst_B,2025-11-19 20:27:37,medium
TXN-2005278,legit,,analyst_A,2025-11-19 21:32:15,high
TXN-2001577,legit,,analyst_B,2025-11-19 22:19:22,low
TXN-2015278,legit,,analyst_B,2025-11-20 01:34:42,medium
TXN-2007835,legit,,analyst_A,2025-11-20 03:49:09,high
TXN-2004913,legit,,analyst_B,2025-11-20 04:01:07,low
TXN-2007733,legit,,analyst_B,2025-11-20 04:19:39,medium
TXN-2000536,legit,,analyst_B,2025-11-20 04:36:25,high
TXN-2009241,legit,,analyst_B,2025-11-20 04:57:44,high
TXN-2016220,legit,,analyst_B,2025-11-20 07:33:39,high
TXN-2014208,legit,,analyst_B,2025-11-20 07:37:14,medium
TXN-2019585,legit,,analyst_A,2025-11-20 08:32:58,low
TXN-2002766,legit,,analyst_A,2025-11-20 10:26:25,low
TXN-2023319,legit,,analyst_A,2025-11-20 11:06:07,medium
TXN-2021373,legit,,analyst_B,2025-11-20 11:19:23,high
TXN-2009413,legit,,analyst_A,2025-11-20 11:50:07,high
TXN-2018609,legit,,analyst_B,2025-11-20 12:22:42,medium
TXN-2014232,legit,,analyst_B,2025-11-20 12:28:03,high
TXN-2005340,legit,,analyst_B,2025-11-20 13:23:21,high
TXN-2000000,legit,,analyst_A,2025-11-20 13:50:26,high
TXN-2017574,legit,,analyst_B,2025-11-20 14:34:26,high
TXN-2010947,legit,,analyst_A,2025-11-20 15:14:01,low
TXN-2010480,legit,,analyst_A,2025-11-20 15:33:28,low
TXN-2008192,legit,,analyst_A,2025-11-20 15:45:48,high
TXN-2023282,legit,,analyst_B,2025-11-20 15:51:52,high
TXN-2009904,legit,,analyst_A,2025-11-20 17:03:37,low
TXN-2001845,legit,,analyst_A,2025-11-20 19:28:06,medium
TXN-2007834,legit,,analyst_B,2025-11-20 19:47:14,medium
TXN-2024172,legit,,analyst_A,2025-11-20 20:19:55,high
TXN-2019613,legit,,analyst_A,2025-11-20 20:23:12,low
TXN-2022760,legit,,analyst_A,2025-11-20 21:37:58,high
TXN-2003929,legit,,analyst_A,2025-11-20 22:32:26,low
TXN-2006658,legit,,analyst_B,2025-11-20 22:39:09,high
TXN-2012539,legit,,analyst_B,2025-11-20 23:24:17,low
TXN-2017500,legit,,analyst_B,2025-11-21 00:06:58,high
TXN-2001371,legit,,analyst_A,2025-11-21 00:22:03,medium
TXN-2013769,legit,,analyst_B,2025-11-21 02:20:35,medium
TXN-2018244,legit,,analyst_A,2025-11-21 04:21:05,medium
TXN-2024533,legit,,analyst_A,2025-11-21 07:12:52,low
TXN-2012144,legit,,analyst_B,2025-11-21 07:29:12,medium
TXN-2012666,legit,,analyst_A,2025-11-21 07:55:31,medium
TXN-2005910,legit,,analyst_B,2025-11-21 08:19:52,low
TXN-2013802,legit,,analyst_B,2025-11-21 09:45:30,high
TXN-2014871,legit,,analyst_A,2025-11-21 09:59:20,low
TXN-2014610,legit,,analyst_A,2025-11-21 10:17:46,medium
TXN-2015284,legit,,analyst_A,2025-11-21 10:48:25,low
TXN-2019362,legit,,analyst_A,2025-11-21 11:23:05,low
TXN-2006860,legit,,analyst_A,2025-11-21 12:47:35,high
TXN-2001568,legit,,analyst_B,2025-11-21 13:59:32,high
TXN-2001735,legit,,analyst_A,2025-11-21 14:18:05,high
TXN-2014350,legit,,analyst_B,2025-11-21 14:24:36,low
TXN-2000566,legit,,analyst_B,2025-11-21 16:17:56,low
TXN-2019528,legit,,analyst_A,2025-11-21 16:42:36,low
TXN-2023561,legit,,analyst_B,2025-11-21 17:59:12,medium
TXN-2005236,legit,,analyst_B,2025-11-21 18:23:23,high
TXN-2011950,legit,,analyst_A,2025-11-21 18:51:59,medium
TXN-2001713,legit,,analyst_B,2025-11-21 19:08:36,high
TXN-2019587,legit,,analyst_A,2025-11-21 19:52:52,medium
TXN-2024920,legit,,analyst_A,2025-11-21 19:58:21,medium
TXN-2020989,legit,,analyst_A,2025-11-21 21:04:17,high
TXN-2020085,legit,,analyst_B,2025-11-21 21:07:09,high
TXN-2001210,legit,,analyst_A,2025-11-21 21:45:39,medium
TXN-2007152,legit,,analyst_B,2025-11-21 23:01:03,high
TXN-2010741,legit,,analyst_A,2025-11-21 23:36:12,medium
TXN-2015450,legit,,analyst_A,2025-11-21 23:38:47,medium
TXN-2014029,legit,,analyst_B,2025-11-22 00:08:35,medium
TXN-2022875,legit,,analyst_B,2025-11-22 01:07:17,medium
TXN-2001339,legit,,analyst_A,2025-11-22 02:42:08,medium
TXN-2020752,legit,,analyst_A,2025-11-22 02:58:31,medium
TXN-2008460,legit,,analyst_A,2025-11-22 04:42:21,high
TXN-2011474,legit,,analyst_A,2025-11-22 05:12:30,high
TXN-2020830,legit,,analyst_B,2025-11-22 05:22:39,medium
TXN-2009643,legit,,analyst_A,2025-11-22 06:35:45,low
TXN-2017045,legit,,analyst_B,2025-11-22 06:39:44,medium
TXN-2015378,legit,,analyst_B,2025-11-22 08:17:20,low
TXN-2010374,legit,,analyst_B,2025-11-22 08:47:55,medium
TXN-2011938,legit,,analyst_B,2025-11-22 09:11:23,high
TXN-2005557,legit,,analyst_A,2025-11-22 10:49:50,high
TXN-2017723,legit,,analyst_A,2025-11-22 11:42:34,medium
TXN-2015039,legit,,analyst_B,2025-11-22 13:10:32,high
TXN-2006728,legit,,analyst_A,2025-11-22 13:46:36,low
TXN-2016763,legit,,analyst_B,2025-11-22 14:13:30,high
TXN-2004542,legit,,analyst_A,2025-11-22 15:00:32,high
TXN-2014920,legit,,analyst_B,2025-11-22 15:21:55,high
TXN-2012322,legit,,analyst_B,2025-11-22 16:20:12,high
TXN-2009168,legit,,analyst_B,2025-11-22 17:01:59,medium
TXN-2003503,legit,,analyst_B,2025-11-22 17:28:27,medium
TXN-2006255,legit,,analyst_B,2025-11-22 18:22:52,high
TXN-2018472,legit,,analyst_B,2025-11-22 19:11:19,high
TXN-2012104,fraud,account_takeover,analyst_A,2025-11-22 19:12:35,high
TXN-2007749,legit,,analyst_B,2025-11-22 19:24:13,medium
TXN-2015800,legit,,analyst_B,2025-11-22 19:38:02,high
TXN-2017371,legit,,analyst_A,2025-11-22 19:50:01,low
TXN-2004720,legit,,analyst_B,2025-11-22 22:42:38,medium
TXN-2017704,legit,,analyst_B,2025-11-23 00:43:40,high
TXN-2013546,legit,,analyst_A,2025-11-23 02:12:49,high
TXN-2014630,legit,,analyst_A,2025-11-23 03:44:02,high
TXN-2023007,legit,,analyst_A,2025-11-23 03:47:57,high
TXN-2013312,legit,,analyst_B,2025-11-23 04:05:43,medium
TXN-2001090,legit,,analyst_A,2025-11-23 05:22:17,medium
TXN-2022664,legit,,analyst_A,2025-11-23 05:24:04,medium
TXN-2005368,legit,,analyst_A,2025-11-23 05:58:29,medium
TXN-2000277,legit,,analyst_A,2025-11-23 06:32:26,medium
TXN-2024265,legit,,analyst_B,2025-11-23 07:06:05,high
TXN-2007828,legit,,analyst_B,2025-11-23 07:22:10,high
TXN-2014255,legit,,analyst_B,2025-11-23 07:24:40,high
TXN-2018116,legit,,analyst_B,2025-11-23 07:34:16,medium
TXN-2020532,legit,,analyst_B,2025-11-23 08:23:25,medium
TXN-2004913,legit,,analyst_A,2025-11-23 09:01:07,high
TXN-2020828,legit,,analyst_B,2025-11-23 09:23:39,low
TXN-2004519,legit,,analyst_B,2025-11-23 10:17:21,medium
TXN-2015384,legit,,analyst_A,2025-11-23 12:05:18,medium
TXN-2007665,legit,,analyst_A,2025-11-23 12:45:11,high
TXN-2016119,legit,,analyst_B,2025-11-23 13:25:09,medium
TXN-2019479,legit,,analyst_B,2025-11-23 17:23:52,medium
TXN-2006086,legit,,analyst_A,2025-11-23 17:28:01,high
TXN-2003123,legit,,analyst_B,2025-11-23 18:32:08,low
TXN-2016448,legit,,analyst_A,2025-11-23 19:23:20,medium
TXN-2023211,legit,,analyst_B,2025-11-23 19:28:04,high
TXN-2000703,legit,,analyst_A,2025-11-23 20:33:00,medium
TXN-2015865,legit,,analyst_B,2025-11-23 22:04:09,medium
TXN-2005101,legit,,analyst_A,2025-11-23 22:09:50,high
TXN-2015621,legit,,analyst_B,2025-11-23 22:47:08,high
TXN-2005297,legit,,analyst_A,2025-11-23 23:31:48,low
TXN-2008511,legit,,analyst_A,2025-11-24 00:02:32,high
TXN-2010845,legit,,analyst_B,2025-11-24 03:54:59,high
TXN-2023941,legit,,analyst_B,2025-11-24 04:04:12,medium
TXN-2003121,legit,,analyst_A,2025-11-24 05:39:49,low
TXN-2015962,legit,,analyst_B,2025-11-24 06:02:31,medium
TXN-2004539,legit,,analyst_B,2025-11-24 06:47:34,high
TXN-2001476,legit,,analyst_A,2025-11-24 07:24:16,medium
TXN-2013939,legit,,analyst_B,2025-11-24 07:47:23,medium
TXN-2021832,legit,,analyst_B,2025-11-24 08:15:11,low
TXN-2010023,legit,,analyst_A,2025-11-24 09:21:58,high
TXN-2009061,legit,,analyst_A,2025-11-24 09:30:51,low
TXN-2009004,legit,,analyst_B,2025-11-24 10:35:37,low
TXN-2022761,legit,,analyst_A,2025-11-24 10:43:21,high
TXN-2004513,legit,,analyst_A,2025-11-24 10:50:31,medium
TXN-2008797,legit,,analyst_B,2025-11-24 13:01:39,low
TXN-2019774,legit,,analyst_A,2025-11-24 14:46:57,low
TXN-2000159,legit,,analyst_A,2025-11-24 18:07:15,high
TXN-2024048,legit,,analyst_B,2025-11-24 21:11:13,high
TXN-2014468,legit,,analyst_A,2025-11-24 21:45:47,medium
TXN-2021121,legit,,analyst_A,2025-11-24 22:16:17,high
TXN-2017976,legit,,analyst_B,2025-11-24 23:47:40,high
TXN-2015872,legit,,analyst_A,2025-11-25 01:21:47,high
TXN-2023779,legit,,analyst_B,2025-11-25 01:29:24,high
TXN-2024368,legit,,analyst_A,2025-11-25 01:56:34,high
TXN-2016636,legit,,analyst_A,2025-11-25 02:00:35,high
TXN-2006540,legit,,analyst_A,2025-11-25 04:30:28,medium
TXN-2001930,legit,,analyst_A,2025-11-25 05:00:01,high
TXN-2023471,legit,,analyst_A,2025-11-25 05:04:27,medium
TXN-2006620,legit,,analyst_B,2025-11-25 05:34:53,medium
TXN-2019099,legit,,analyst_B,2025-11-25 06:26:20,medium
TXN-2018241,legit,,analyst_A,2025-11-25 06:34:34,high
TXN-2003093,legit,,analyst_B,2025-11-25 08:15:37,medium
TXN-2000435,legit,,analyst_A,2025-11-25 09:01:22,low
TXN-2013682,legit,,analyst_B,2025-11-25 09:26:17,low
TXN-2008151,legit,,analyst_A,2025-11-25 09:29:19,high
TXN-2001152,legit,,analyst_B,2025-11-25 09:39:09,high
TXN-2010446,legit,,analyst_A,2025-11-25 10:50:18,high
TXN-2006385,legit,,analyst_A,2025-11-25 10:53:45,medium
TXN-2022598,legit,,analyst_A,2025-11-25 11:23:16,low
TXN-2002497,legit,,analyst_B,2025-11-25 11:44:26,medium
TXN-2014428,legit,,analyst_A,2025-11-25 12:38:43,high
TXN-2015577,legit,,analyst_B,2025-11-25 13:10:28,high
TXN-2019915,legit,,analyst_A,2025-11-25 14:06:44,medium
TXN-2010788,legit,,analyst_B,2025-11-25 16:19:41,medium
TXN-2016277,legit,,analyst_B,2025-11-25 17:05:45,high
TXN-2002968,legit,,analyst_A,2025-11-25 18:02:45,high
TXN-2011471,legit,,analyst_B,2025-11-25 19:22:41,high
TXN-2023777,legit,,analyst_B,2025-11-25 19:55:41,high
TXN-2021895,legit,,analyst_A,2025-11-25 20:05:38,high
TXN-2006562,legit,,analyst_B,2025-11-25 22:30:54,low
TXN-2010557,legit,,analyst_A,2025-11-26 00:56:58,high
TXN-2023800,legit,,analyst_A,2025-11-26 02:07:23,high
TXN-2007225,legit,,analyst_B,2025-11-26 02:17:34,high
TXN-2019656,legit,,analyst_A,2025-11-26 02:29:29,medium
TXN-2005547,legit,,analyst_A,2025-11-26 03:12:54,medium
TXN-2020299,legit,,analyst_B,2025-11-26 03:19:12,medium
TXN-2024487,legit,,analyst_A,2025-11-26 06:54:23,medium
TXN-2007367,legit,,analyst_B,2025-11-26 06:54:25,low
TXN-2001481,legit,,analyst_B,2025-11-26 06:58:28,high
TXN-2021614,legit,,analyst_A,2025-11-26 07:55:20,low
TXN-2001933,legit,,analyst_A,2025-11-26 07:58:24,low
TXN-2005505,legit,,analyst_B,2025-11-26 10:11:34,low
TXN-2019056,legit,,analyst_A,2025-11-26 10:15:03,medium
TXN-2019786,legit,,analyst_B,2025-11-26 11:15:38,medium
TXN-2019538,legit,,analyst_A,2025-11-26 13:33:23,high
TXN-2010354,legit,,analyst_A,2025-11-26 13:33:28,high
TXN-2021698,legit,,analyst_A,2025-11-26 13:41:16,low
TXN-2019653,legit,,analyst_B,2025-11-26 14:26:05,medium
TXN-2022017,legit,,analyst_A,2025-11-26 14:42:30,medium
TXN-2015722,legit,,analyst_A,2025-11-26 15:37:42,medium
TXN-2017216,legit,,analyst_A,2025-11-26 16:31:41,medium
TXN-2011495,legit,,analyst_A,2025-11-26 17:00:17,medium
TXN-2001261,legit,,analyst_A,2025-11-26 18:42:26,high
TXN-2012104,legit,,analyst_B,2025-11-26 19:12:35,high
TXN-2002586,legit,,analyst_B,2025-11-26 19:25:45,high
TXN-2001136,legit,,analyst_A,2025-11-26 19:59:46,medium
TXN-2006371,legit,,analyst_A,2025-11-26 20:10:05,medium
TXN-2021741,legit,,analyst_A,2025-11-26 20:30:46,high
TXN-2009234,legit,,analyst_B,2025-11-26 21:56:32,medium
TXN-2003182,legit,,analyst_A,2025-11-26 23:12:38,high
TXN-2002535,legit,,analyst_B,2025-11-26 23:58:24,low
TXN-2011814,legit,,analyst_A,2025-11-27 01:03:26,medium
TXN-2023891,legit,,analyst_B,2025-11-27 01:35:30,low
TXN-2012762,legit,,analyst_B,2025-11-27 02:46:41,medium
TXN-2000594,legit,,analyst_B,2025-11-27 03:17:24,medium
TXN-2017199,legit,,analyst_A,2025-11-27 04:49:40,medium
TXN-2001568,legit,,analyst_A,2025-11-27 04:59:32,high
TXN-2020397,legit,,analyst_B,2025-11-27 06:33:16,high
TXN-2012452,legit,,analyst_A,2025-11-27 06:51:18,low
TXN-2024349,legit,,analyst_A,2025-11-27 07:59:21,high
TXN-2024902,legit,,analyst_A,2025-11-27 08:50:07,high
TXN-2023728,legit,,analyst_B,2025-11-27 11:01:27,low
TXN-2018731,legit,,analyst_B,2025-11-27 11:03:20,medium
TXN-2007225,legit,,analyst_A,2025-11-27 12:17:34,medium
TXN-2004878,legit,,analyst_B,2025-11-27 12:49:14,high
TXN-2019012,legit,,analyst_B,2025-11-27 15:44:29,high
TXN-2006829,legit,,analyst_A,2025-11-27 15:45:49,high
TXN-2018197,legit,,analyst_A,2025-11-27 17:16:57,medium
TXN-2020775,legit,,analyst_B,2025-11-27 17:18:11,high
TXN-2000086,legit,,analyst_B,2025-11-27 17:58:48,high
TXN-2002332,legit,,analyst_B,2025-11-27 18:09:45,high
TXN-2009843,legit,,analyst_B,2025-11-27 18:29:10,medium
TXN-2001776,legit,,analyst_B,2025-11-27 18:34:55,high
TXN-2014610,legit,,analyst_B,2025-11-27 19:17:46,high
TXN-2023665,legit,,analyst_B,2025-11-27 22:45:40,medium
TXN-2003224,legit,,analyst_A,2025-11-27 23:25:42,high
TXN-2006339,legit,,analyst_A,2025-11-27 23:34:16,high
TXN-2013795,legit,,analyst_B,2025-11-28 00:20:20,high
TXN-2012145,legit,,analyst_B,2025-11-28 00:38:57,high
TXN-2016577,legit,,analyst_A,2025-11-28 00:53:02,high
TXN-2006135,legit,,analyst_B,2025-11-28 01:06:39,high
TXN-2009709,legit,,analyst_A,2025-11-28 01:18:14,medium
TXN-2011566,legit,,analyst_A,2025-11-28 02:07:13,high
TXN-2011088,legit,,analyst_A,2025-11-28 02:39:12,medium
TXN-2008067,legit,,analyst_B,2025-11-28 02:43:47,medium
TXN-2019665,legit,,analyst_A,2025-11-28 02:50:34,low
TXN-2023911,legit,,analyst_A,2025-11-28 03:21:02,medium
TXN-2012335,legit,,analyst_A,2025-11-28 04:39:08,medium
TXN-2024388,legit,,analyst_A,2025-11-28 04:51:26,medium
TXN-2005478,legit,,analyst_A,2025-11-28 05:25:39,high
TXN-2006881,legit,,analyst_A,2025-11-28 05:55:58,medium
TXN-2000192,legit,,analyst_A,2025-11-28 09:06:11,low
TXN-2017792,legit,,analyst_A,2025-11-28 10:24:20,high
TXN-2005589,legit,,analyst_A,2025-11-28 11:06:08,low
TXN-2014356,legit,,analyst_B,2025-11-28 11:58:15,high
TXN-2001526,legit,,analyst_A,2025-11-28 12:45:37,medium
TXN-2016384,legit,,analyst_B,2025-11-28 13:02:14,high
TXN-2021198,legit,,analyst_B,2025-11-28 13:06:14,medium
TXN-2008728,legit,,analyst_B,2025-11-28 14:56:34,low
TXN-2015969,legit,,analyst_A,2025-11-28 15:07:30,high
TXN-2013801,legit,,analyst_A,2025-11-28 15:54:49,medium
TXN-2011165,legit,,analyst_A,2025-11-28 17:05:34,low
TXN-2008383,legit,,analyst_B,2025-11-28 17:31:56,high
TXN-2018722,legit,,analyst_B,2025-11-28 17:40:49,medium
TXN-2002308,legit,,analyst_A,2025-11-28 17:58:32,high
TXN-2021201,legit,,analyst_A,2025-11-28 18:13:33,medium
TXN-2021192,legit,,analyst_B,2025-11-28 18:21:36,medium
TXN-2007925,legit,,analyst_A,2025-11-28 18:28:20,medium
TXN-2003187,legit,,analyst_B,2025-11-28 20:46:23,high
TXN-2016009,legit,,analyst_A,2025-11-28 21:30:30,high
TXN-2016893,legit,,analyst_A,2025-11-29 01:15:03,high
TXN-2016651,legit,,analyst_A,2025-11-29 01:36:24,low
TXN-2014292,legit,,analyst_A,2025-11-29 01:46:08,high
TXN-2021820,legit,,analyst_B,2025-11-29 03:08:16,medium
TXN-2022274,legit,,analyst_A,2025-11-29 04:09:11,high
TXN-2011634,legit,,analyst_B,2025-11-29 04:33:30,medium
TXN-2013682,legit,,analyst_A,2025-11-29 06:26:17,medium
TXN-2021384,legit,,analyst_A,2025-11-29 06:39:12,high
TXN-2004012,legit,,analyst_B,2025-11-29 07:23:48,low
TXN-2024284,legit,,analyst_B,2025-11-29 07:36:17,high
TXN-2002599,legit,,analyst_B,2025-11-29 07:43:10,medium
TXN-2011971,legit,,analyst_A,2025-11-29 08:19:41,high
TXN-2017106,legit,,analyst_A,2025-11-29 08:21:36,high
TXN-2015901,legit,,analyst_A,2025-11-29 08:36:32,low
TXN-2022075,legit,,analyst_A,2025-11-29 08:48:50,low
TXN-2004381,legit,,analyst_B,2025-11-29 09:02:53,low
TXN-2015826,legit,,analyst_A,2025-11-29 10:06:37,high
TXN-2006539,legit,,analyst_A,2025-11-29 11:23:24,high
TXN-2003755,legit,,analyst_A,2025-11-29 13:36:26,medium
TXN-2005994,legit,,analyst_A,2025-11-29 14:47:28,high
TXN-2003971,legit,,analyst_A,2025-11-29 14:47:41,medium
TXN-2001465,legit,,analyst_A,2025-11-29 15:25:28,medium
TXN-2014117,legit,,analyst_A,2025-11-29 20:15:49,high
TXN-2019081,legit,,analyst_A,2025-11-29 20:37:03,high
TXN-2000940,legit,,analyst_B,2025-11-29 21:23:32,medium
TXN-2019987,legit,,analyst_A,2025-11-29 22:00:55,high
TXN-2024162,legit,,analyst_A,2025-11-29 22:11:53,low
TXN-2024567,legit,,analyst_A,2025-11-30 00:52:30,low
TXN-2006748,legit,,analyst_A,2025-11-30 01:52:30,low
TXN-2007968,legit,,analyst_A,2025-11-30 01:53:58,medium
TXN-2011232,legit,,analyst_A,2025-11-30 02:49:23,high
TXN-2024661,legit,,analyst_A,2025-11-30 03:46:09,medium
TXN-2009353,legit,,analyst_B,2025-11-30 03:50:30,medium
TXN-2014330,legit,,analyst_B,2025-11-30 03:56:49,high
TXN-2022440,legit,,analyst_A,2025-11-30 05:18:07,low
TXN-2023439,legit,,analyst_B,2025-11-30 05:22:07,high
TXN-2018116,legit,,analyst_A,2025-11-30 05:34:16,low
TXN-2002266,legit,,analyst_B,2025-11-30 05:37:44,high
TXN-2013449,legit,,analyst_A,2025-11-30 06:19:17,low
TXN-2018574,legit,,analyst_A,2025-11-30 06:47:28,high
TXN-2019899,legit,,analyst_A,2025-11-30 07:27:38,medium
TXN-2000667,legit,,analyst_B,2025-11-30 08:31:52,low
TXN-2018088,legit,,analyst_B,2025-11-30 08:54:05,medium
TXN-2024566,legit,,analyst_B,2025-11-30 09:23:29,medium
TXN-2005243,legit,,analyst_A,2025-11-30 09:26:03,medium
TXN-2023302,legit,,analyst_A,2025-11-30 11:03:57,high
TXN-2002234,legit,,analyst_A,2025-11-30 11:55:35,high
TXN-2014594,legit,,analyst_B,2025-11-30 12:55:42,high
TXN-2017233,legit,,analyst_A,2025-11-30 14:45:37,low
TXN-2016173,legit,,analyst_A,2025-11-30 16:21:31,medium
TXN-2011211,legit,,analyst_A,2025-11-30 16:24:06,medium
TXN-2021923,legit,,analyst_B,2025-11-30 19:20:28,high
TXN-2011725,legit,,analyst_B,2025-11-30 19:58:41,medium
TXN-2011015,legit,,analyst_B,2025-11-30 23:43:59,medium
TXN-2023427,legit,,analyst_B,2025-12-01 00:21:47,medium
TXN-2002045,legit,,analyst_A,2025-12-01 00:52:31,medium
TXN-2008190,legit,,analyst_B,2025-12-01 01:11:22,medium
TXN-2024899,legit,,analyst_B,2025-12-01 01:37:32,high
TXN-2024749,legit,,analyst_B,2025-12-01 02:06:05,high
TXN-2005983,legit,,analyst_B,2025-12-01 02:07:27,high
TXN-2014707,legit,,analyst_B,2025-12-01 03:17:55,medium
TXN-2011022,legit,,analyst_B,2025-12-01 04:33:45,low
TXN-2012804,legit,,analyst_B,2025-12-01 06:08:25,medium
TXN-2014357,legit,,analyst_B,2025-12-01 06:08:54,high
TXN-2018468,legit,,analyst_A,2025-12-01 06:27:25,high
TXN-2023216,legit,,analyst_B,2025-12-01 08:10:51,low
TXN-2021643,legit,,analyst_B,2025-12-01 08:45:13,medium
TXN-2013374,legit,,analyst_B,2025-12-01 10:06:04,high
TXN-2022387,legit,,analyst_A,2025-12-01 10:20:57,low
TXN-2009922,legit,,analyst_B,2025-12-01 11:28:58,medium
TXN-2022405,legit,,analyst_B,2025-12-01 12:05:33,low
TXN-2019566,legit,,analyst_A,2025-12-01 12:30:49,medium
TXN-2011619,legit,,analyst_A,2025-12-01 12:37:54,high
TXN-2018594,legit,,analyst_A,2025-12-01 13:06:35,medium
TXN-2019728,legit,,analyst_A,2025-12-01 13:32:27,high
TXN-2002823,legit,,analyst_B,2025-12-01 14:26:23,medium
TXN-2011778,legit,,analyst_B,2025-12-01 15:54:13,medium
TXN-2016640,legit,,analyst_A,2025-12-01 17:14:05,medium
TXN-2003461,legit,,analyst_A,2025-12-01 18:28:19,high
TXN-2009033,legit,,analyst_A,2025-12-01 20:39:52,low
TXN-2017864,legit,,analyst_B,2025-12-01 20:45:31,high
TXN-2022394,legit,,analyst_B,2025-12-01 21:52:24,high
TXN-2016624,legit,,analyst_A,2025-12-01 21:55:33,low
TXN-2006828,legit,,analyst_B,2025-12-01 22:21:19,high
TXN-2003557,legit,,analyst_A,2025-12-02 00:04:53,medium
TXN-2005793,legit,,analyst_A,2025-12-02 01:26:44,high
TXN-2019161,legit,,analyst_B,2025-12-02 03:23:29,high
TXN-2024079,legit,,analyst_B,2025-12-02 05:40:43,high
TXN-2014511,legit,,analyst_A,2025-12-02 06:35:33,high
TXN-2000212,legit,,analyst_B,2025-12-02 09:27:59,high
TXN-2013707,legit,,analyst_A,2025-12-02 10:07:36,medium
TXN-2004329,legit,,analyst_A,2025-12-02 10:13:35,high
TXN-2011424,legit,,analyst_B,2025-12-02 10:15:52,low
TXN-2018984,legit,,analyst_A,2025-12-02 10:19:22,low
TXN-2022394,legit,,analyst_A,2025-12-02 10:52:24,high
TXN-2019067,legit,,analyst_A,2025-12-02 11:04:15,medium
TXN-2008540,legit,,analyst_A,2025-12-02 11:05:48,high
TXN-2015836,legit,,analyst_A,2025-12-02 12:37:02,medium
TXN-2002743,legit,,analyst_B,2025-12-02 13:10:42,high
TXN-2005276,legit,,analyst_A,2025-12-02 13:17:05,high
